id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
909980,"",1646154,Dimitri,,Le Sud-Ouest,45.45225,-73.60177,Entire home/apt,40,40,64,2022-11-30,0.52,6,259,6,
919567,"Montréal, Cosy  More than 1 month !",4940012,Anne-Claire,,Villeray-Saint-Michel-Parc-Extension,45.55524,-73.59896,Entire home/apt,70,31,33,2023-03-26,0.27,1,277,3,
927964,Rosemont - Une adresse pour vous!,4795915,Nicole,,Villeray-Saint-Michel-Parc-Extension,45.55459,-73.59638,Entire home/apt,48,32,35,2023-02-14,0.29,4,170,2,
927978,4 et demi au coeur de Rosemont(2lits),4795915,Nicole,,Rosemont-La Petite-Patrie,45.55538,-73.59036,Entire home/apt,49,32,33,2019-08-08,0.31,4,148,0,
2014326,"Charming 3 BDR Apt with Patio, Plateau Mont-Royal",10359474,Anne,,Le Plateau-Mont-Royal,45.52777,-73.58024,Entire home/apt,196,7,23,2022-12-30,0.28,1,71,4,306955
564098,Bright loft on the Plateau +terrace,2542265,Marilou,,Le Plateau-Mont-Royal,45.53826,-73.5707,Entire home/apt,50,90,12,2023-01-31,0.09,1,137,4,
929583,3 1/2  sur le Plateau !,4797675,Marie-Hélène,,Le Plateau-Mont-Royal,45.53377,-73.56627,Entire home/apt,50,32,33,2023-03-25,0.29,2,224,3,
565545,CASA - BLANCA : PEACE & QUIET,2124794,Aniss,,Mercier-Hochelaga-Maisonneuve,45.5506,-73.5443,Private room,60,31,37,2018-09-20,0.28,1,358,0,
2036252,HUGE 4 bedroom apartment close to downtown,9742198,Yvette & Philippe,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47575,-73.61208,Entire home/apt,300,90,24,2018-02-21,0.25,1,90,0,
2037495,studio vraiment chic,8534820,Gerard,,Ville-Marie,45.50438,-73.55943,Entire home/apt,205,31,93,2022-10-14,0.86,2,325,14,
573924,Le New-York : CHIC apt near metro & AtwaterMarket,1016614,Home In Montreal,,Verdun,45.46716,-73.57171,Entire home/apt,99,90,9,2019-09-01,0.07,11,43,0,
583029,Room in little ancestral house near waterfront,2872156,Eve Caroline,,Lachine,45.43393,-73.68545,Private room,77,1,87,2022-10-16,0.67,1,35,37,309309
936438,3 1/2 rooms all-comfort,5054644,Denis,,Rosemont-La Petite-Patrie,45.56718,-73.57658,Entire home/apt,99,2,46,2022-12-29,0.39,2,215,20,257530
937926,"GREAT LOCATION,  BEAUBIEN METRO; PICASSO STUDIO",4718435,Pierre,,Rosemont-La Petite-Patrie,45.53419,-73.6023,Entire home/apt,75,5,102,2023-03-26,0.84,4,94,20,266641
589770,Montreal at the heart of City-Marie,2909959,Cottages Montréal,,Ville-Marie,45.51757,-73.55598,Entire home/apt,158,2,101,2023-04-09,0.78,3,255,41,217946
938150,STUDIO 200 METERS FROM BEAUBIEN METRO; VAN GOGH,4718435,Pierre,,Rosemont-La Petite-Patrie,45.53411,-73.6024,Entire home/apt,90,5,140,2023-04-03,1.15,4,112,26,266641
939730,Beautiful Mile-End Apartment!,3345978,Mathieu,,Rosemont-La Petite-Patrie,45.52993,-73.61427,Entire home/apt,75,45,20,2022-07-19,0.17,3,128,1,
942837,Luxury Apt in Le Plateau / Mile End - 3 bedrooms,4462156,Florence Et France,,Le Plateau-Mont-Royal,45.51812,-73.59068,Entire home/apt,166,31,29,2019-07-13,0.24,8,286,0,
598266,NICE & COZY 4-BROOMS Little-Italy STUDENTS WELCOME,2713204,Jean-Philippe,,Rosemont-La Petite-Patrie,45.53491,-73.60668,Entire home/apt,250,31,49,2022-07-04,0.38,3,227,1,
598277,Little Italy/Mile-Ex HUGE ART LOFT,2958195,Laef,,Villeray-Saint-Michel-Parc-Extension,45.53429,-73.62026,Entire home/apt,126,4,161,2023-03-02,1.24,1,84,29,308946
2041714,This is it!,9444647,Joseph,,Le Plateau-Mont-Royal,45.5289,-73.57182,Entire home/apt,50,31,558,2022-07-27,4.98,1,209,3,
2045477,Coquet meublé rénové écolo Rosemont,6136951,Sylvie,,Rosemont-La Petite-Patrie,45.55509,-73.58583,Entire home/apt,80,61,36,2023-01-19,0.33,2,273,2,
2071929,"apart Plateau Mont Royal,2 bedrooms",2737452,Carole,,Le Plateau-Mont-Royal,45.53248,-73.5671,Entire home/apt,99,31,42,2022-11-04,0.52,2,256,4,
616408,"Unique & huge ap. on top floor, 31 nights & more!",3055081,Nath,,Le Plateau-Mont-Royal,45.5285,-73.58559,Entire home/apt,318,31,21,2022-08-31,0.16,1,362,2,
2080456,"Bright, confortable & well located",10629094,Benoit,,Rosemont-La Petite-Patrie,45.55237,-73.59676,Entire home/apt,130,32,20,2022-10-27,0.18,1,135,2,
2083165,Le Rio - Stylish apt near metro & services,1016614,Home In Montreal,,Verdun,45.46669,-73.57168,Entire home/apt,91,90,15,2022-12-30,0.14,11,135,2,
987285,Beautiful apartment in Mile-End,3427166,Geneviève,,Le Plateau-Mont-Royal,45.52205,-73.5993,Entire home/apt,150,10,31,2022-08-10,0.26,1,20,3,308396
2481764,Charming and central apartment,12696106,Sudhir,,Le Plateau-Mont-Royal,45.51581,-73.58055,Entire home/apt,85,31,81,2023-01-28,0.74,2,161,4,
996300,Lovely Esplanade Ave Apartment on Plateau Montreal,2884582,Don,,Le Plateau-Mont-Royal,45.51878,-73.59151,Entire home/apt,219,3,128,2023-04-02,1.05,1,86,12,311690
1003202,Private room downtown Montreal  40-2b,1020994,Melanie,,Ville-Marie,45.49048,-73.56719,Private room,26,31,11,2022-04-30,0.09,5,306,1,
2087366,Apartment Downtown/Old Montreal,10653582,Cynthia,,Ville-Marie,45.51524,-73.55396,Entire home/apt,83,90,3,2016-07-15,0.03,1,258,0,
2089274,"Gorgeous penthouse, in the heart of Montreal",10664144,Adina,,Le Sud-Ouest,45.48447,-73.56099,Entire home/apt,70,31,10,2014-09-05,0.09,1,304,0,
2131283,joli appartement abordable,10873633,Wahab,,Rivière-des-Prairies-Pointe-aux-Trembles,45.6428,-73.49825,Entire home/apt,48,32,39,2022-10-16,0.35,4,227,2,
2131499,Ideal location in the heart of the Plateau!,10874972,Trevor,,Le Plateau-Mont-Royal,45.52635,-73.57507,Entire home/apt,120,91,0,,,1,358,0,
2514605,Large room with 'En Suite' bathroom and 2 bicycles,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49215,-73.62921,Private room,36,32,153,2022-12-18,1.43,11,184,2,
2524236,Contemporary Loft in Old Montreal Third Floor,11916402,Loft,,Ville-Marie,45.50033,-73.55586,Entire home/apt,90,31,46,2022-10-01,0.42,3,65,4,
2550699,Luxurious and very well located,13059341,Francis,,Ville-Marie,45.52011,-73.55522,Entire home/apt,400,31,46,2022-09-26,0.44,1,253,9,
2133810,joli appartement économique,10873633,Wahab,,Rivière-des-Prairies-Pointe-aux-Trembles,45.64276,-73.49736,Entire home/apt,59,32,52,2023-01-02,0.48,4,288,2,
1022114,Idéal pour un stage ou des études,4121417,Olivier,,Rosemont-La Petite-Patrie,45.53506,-73.60639,Entire home/apt,45,31,6,2023-02-12,0.05,1,18,2,
1046057,Condo - 2 level Mile-End/Plateau,3775482,Mylene,,Le Plateau-Mont-Royal,45.5216,-73.59065,Entire home/apt,100,59,20,2022-10-15,0.17,1,235,1,
2564039,Spacious downtown MTL 2 bedrooms  loft + PARKING,12954332,Antonie,,Le Plateau-Mont-Royal,45.51376,-73.5741,Entire home/apt,242,2,459,2023-04-07,4.19,3,97,61,299353
2586672,EcoDesign&Shared Garden&J-T Market,8024983,Julie (Habitats Julie Et David),,Rosemont-La Petite-Patrie,45.539932,-73.606477,Entire home/apt,128,1,605,2023-03-31,5.49,6,135,69,274201
2611791,Condo at District Griffin - 935,387422,Service,,Le Sud-Ouest,45.49142,-73.56152,Entire home/apt,90,31,1,2018-09-24,0.02,21,229,0,
1067530,Belle au bois dormant,5874268,Sarah,,Le Plateau-Mont-Royal,45.52202,-73.57864,Private room,31,31,42,2022-09-11,0.36,1,67,2,
2628616,Calm and near everything!,2315282,Annie,,Le Plateau-Mont-Royal,45.52391,-73.58571,Entire home/apt,230,2,74,2023-01-03,0.69,2,26,16,303170
1069924,Loft Plateau Mt-Royal/Mile End,432864,Olivier,,Le Plateau-Mont-Royal,45.52013,-73.58817,Entire home/apt,99,180,1,2013-04-18,0.01,1,0,0,
2178331,Spacious 2 Bedroom Plateau Condo - Great Location,1518378,Ilona,,Le Plateau-Mont-Royal,45.51437,-73.57005,Entire home/apt,106,31,88,2023-02-18,0.79,1,121,11,
2658293,Warm house,13604833,Cédrick,,Rosemont-La Petite-Patrie,45.54735,-73.55868,Entire home/apt,299,31,6,2019-08-25,0.09,1,13,0,
2189364,Beautiful minimalistic 1-bedroom,7375775,Anthony,,Le Sud-Ouest,45.49602,-73.55605,Entire home/apt,150,31,0,,,1,142,0,
2203437,Exceptional home in the Mile-End min one  month,8796008,Petit Séjour,,Le Plateau-Mont-Royal,45.52331,-73.6004,Entire home/apt,164,31,57,2022-10-27,0.51,4,196,2,
1075759,Quiet apartment in  ‘’the village’’,3704756,Sylvain,,Ville-Marie,45.52152,-73.56156,Entire home/apt,49,32,130,2023-01-30,1.08,2,74,3,
1092987,"Near Metro, Luxury, Quiet, Old MTL, Chinatown",5998200,Amanda,,Ville-Marie,45.51188,-73.55988,Entire home/apt,99,220,10,2015-08-07,0.09,4,228,0,
1094965,5 1/2 à louer pour 1 an tout inclu,6015832,Marie-Josée,,Mercier-Hochelaga-Maisonneuve,45.55328,-73.55326,Private room,34,360,0,,,1,365,0,
1096987,"Large apart., sunny garden, 3 closed bedrooms.",1456150,Simon,,Rosemont-La Petite-Patrie,45.53165,-73.60797,Entire home/apt,125,31,47,2022-07-31,0.40,2,0,1,
1135356,STUDIO,3548411,CASA Heidi,,Ville-Marie,45.49839,-73.57972,Entire home/apt,60,31,44,2022-08-18,0.36,5,107,2,
1149696,"Sunny, peaceful, beautiful 2-storey house",1213675,Elric,,Rosemont-La Petite-Patrie,45.5367,-73.5932,Entire home/apt,300,6,12,2022-08-13,0.10,1,0,4,308905
1151635,Plateau Montreal- Studio 9,6312297,Katherine,,Le Plateau-Mont-Royal,45.52716,-73.57478,Entire home/apt,50,32,25,2022-08-31,0.24,13,314,3,
2681527,1-Bedroom Apt-Downtown Montreal,13728680,Ghada,,Le Sud-Ouest,45.49177,-73.57396,Entire home/apt,60,365,26,2022-08-31,0.25,1,245,3,
2210744,Chouette logement dans le Mile End!,1206439,Lina,,Le Plateau-Mont-Royal,45.52164,-73.59317,Entire home/apt,193,3,14,2023-01-03,0.29,1,43,8,304975
2683607,Pointe-Claire Getaway B,13737276,Stewart,,Pointe-Claire,45.42788,-73.82499,Entire home/apt,68,32,9,2021-05-29,0.11,2,260,0,
1153396,Big Modern Apartment on Plateau,6338106,Mikael,,Le Plateau-Mont-Royal,45.52536,-73.58573,Entire home/apt,95,45,27,2016-08-27,0.22,1,0,0,
1175489,The Cosmopolitan,2184362,Alexia,,Le Plateau-Mont-Royal,45.51949,-73.57924,Entire home/apt,84,32,167,2023-03-18,1.40,3,323,13,
2701863,Apartment with 2 Bedrooms/2 Bathrooms P0205,13826429,Maya,,Mont-Royal,45.51674,-73.65578,Entire home/apt,85,32,5,2016-09-26,0.05,18,365,0,
2703124,LA VIE EST BELLE/ PARKING /AIR C/2 STOREY/4+1 BDRM,13834416,Hélène,,Rosemont-La Petite-Patrie,45.54856,-73.57962,Entire home/apt,310,2,410,2023-04-10,3.87,2,283,36,280302
1177300,Spacious 2bd -Steps away from metro,6441424,Coco & Jack,,Mercier-Hochelaga-Maisonneuve,45.55398,-73.5497,Entire home/apt,209,5,184,2023-04-06,1.55,1,204,17,267234
1190611,★ Cubahaus ★ International Student Housing 10302,6508215,Cubahaus International,,Ville-Marie,45.511835094689566,-73.56654227989887,Private room,70,32,7,2017-02-23,0.06,3,349,0,
1190745,★ Cubahaus ★ International Student Housing,6508215,Cubahaus International,,Ville-Marie,45.51382,-73.56554,Private room,105,32,10,2015-02-01,0.08,3,349,0,
1190762,★ Cubahaus ★ International Student Housing 10306,6508215,Cubahaus International,,Ville-Marie,45.51251,-73.56526,Private room,105,32,4,2013-07-24,0.03,3,352,0,
2223204,Charmant cottage avec piscine,11344157,Nicolas,,Villeray-Saint-Michel-Parc-Extension,45.54258,-73.63469,Entire home/apt,400,4,22,2023-01-01,0.21,1,245,6,304909
2715650,Large 20 square meter room with 2 bicycles,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49223,-73.62916,Private room,33,32,66,2022-06-04,0.61,11,120,2,
2722895,"Montreal, Metro, furnished independent room",13648338,Nader,,Ville-Marie,45.51658,-73.55738,Private room,49,31,56,2022-09-01,0.69,8,365,1,
2723294,Nice and Cozy Furnished Studio,13648338,Nader,,Ville-Marie,45.51883,-73.56385,Entire home/apt,62,31,33,2022-10-25,0.40,8,180,1,
2746284,Spacious Apartment in the Heart of Montreal P0107,13826429,Maya,,Mont-Royal,45.51497,-73.65581,Entire home/apt,55,32,1,2016-09-05,0.01,18,365,0,
2746393,Apartment in the Heart of Montreal S0309,13826429,Maya,,Mont-Royal,45.51508,-73.65613,Entire home/apt,55,32,0,,,18,350,0,
2748000,Lovely furnished room in cosy condo Vegan friendly,14059179,Julie,,Mercier-Hochelaga-Maisonneuve,45.54736,-73.54754,Private room,100,32,7,2018-12-22,0.07,1,293,0,
2238241,grand appartement lumineux,11429288,Nicolas,,Le Plateau-Mont-Royal,45.5203,-73.5728,Entire home/apt,190,31,60,2022-12-22,0.54,1,257,2,
2254170,Best location-One bedroom suite with Queen bed (1),11511525,Turgay,,Le Plateau-Mont-Royal,45.50941,-73.57234,Entire home/apt,188,1,18,2021-10-24,0.20,5,344,0,221252
1213399,Your home away from home! Mile End,6404282,Amanda,,Le Plateau-Mont-Royal,45.52526,-73.60819,Entire home/apt,140,1,47,2023-01-06,0.40,1,5,8,301286
1223837,Modern condo near Mont-Royal metro,6675383,Marc-André,,Le Plateau-Mont-Royal,45.52551,-73.58954,Entire home/apt,145,80,17,2022-08-17,0.14,1,0,2,
2755243,Appartement 2 chambres/2 salles de bains P0206,13826429,Maya,,Mont-Royal,45.51686,-73.6557,Entire home/apt,85,32,1,2018-07-22,0.02,18,365,0,
2755328,Appartement 2 chambres/2 salles de bains P0610,13826429,Maya,,Mont-Royal,45.51571,-73.6557,Entire home/apt,85,32,4,2023-03-31,0.04,18,365,1,
2768004,1 Bedroom Furnished Apartment - 202,387422,Service,,Ville-Marie,45.51119,-73.55044,Entire home/apt,102,90,1,2014-12-08,0.01,21,288,0,
2302730,"Sunny Cozy Condo, 30sec from Metro!",5736958,Hellen,,Ville-Marie,45.52381,-73.55025,Entire home/apt,88,180,3,2014-09-01,0.03,1,0,0,
2782534,Ensuite Room @ heart of downtown,14231860,Yan Yan,,Ville-Marie,45.49487,-73.57999,Private room,88,4,51,2022-10-11,0.47,3,310,4,312402
2803223,Charmante maison privée avec jardin sur Plateau,14337716,Judy,,Le Plateau-Mont-Royal,45.51882,-73.58438,Entire home/apt,225,7,6,2018-10-06,0.06,2,0,0,310852
2823066,"4 et demi avec jardin , Rosemont(2 lits)( 32 jours",4795915,Nicole,,Rosemont-La Petite-Patrie,45.55591,-73.58945,Entire home/apt,50,32,45,2023-04-13,0.42,4,55,1,
2867422,Lovely 2-room apartment Plateau,14657012,Francis,,Le Plateau-Mont-Royal,45.53855,-73.5706,Entire home/apt,99,32,313,2023-03-31,2.89,1,177,41,
1231516,Chambre pour étudiant/e VILERAY,6553886,Nathalie,,Villeray-Saint-Michel-Parc-Extension,45.54403,-73.63151,Private room,26,31,2,2022-08-28,0.02,2,159,1,
2878270,"Plateausuites #1, 1 bdrm Best@Plateau",14711467,Luke,,Le Plateau-Mont-Royal,45.52804,-73.58501,Entire home/apt,83,2,168,2023-04-08,1.67,3,221,48,230370
2939467,Chambre privée Mile-end,1228055,Étienne,,Outremont,45.51835,-73.59647,Private room,55,31,26,2020-01-27,0.25,1,198,0,
1232374,"Central, Modern & Bright with Backyard Oasis!",6720816,Amy,,Le Plateau-Mont-Royal,45.51334,-73.56983,Entire home/apt,120,31,114,2022-07-14,0.96,2,257,1,
1236108,House 3 bedrooms Le Plateau,6672864,Guy,,Le Plateau-Mont-Royal,45.51253,-73.57,Entire home/apt,103,32,5,2018-05-31,0.04,2,0,0,
1242755,"Le Plateau studio 1 Br, Ba, Kit",6672864,Guy,,Le Plateau-Mont-Royal,45.51164,-73.57001,Entire home/apt,36,32,9,2020-11-30,0.09,2,0,0,
1246177,Splendid townhouse heart of Plateau,6790831,Jean,,Le Plateau-Mont-Royal,45.53406,-73.57355,Entire home/apt,228,31,254,2022-10-02,2.12,1,112,4,
3703015,Private Bedroom Parc LaFontaine - Queen bed & Desk,6350901,Charles,,Ville-Marie,45.52745,-73.56121,Private room,30,31,512,2023-03-19,4.84,8,241,49,
3705779,Private Bedroom Parc LaFontaine - Queen bed & Desk,6350901,Charles,,Ville-Marie,45.52746,-73.56307,Private room,30,31,564,2023-02-16,5.33,8,210,36,
2310328,Plateau Mont-Royal awaits!,11798449,Sylvie,,Le Plateau-Mont-Royal,45.53321,-73.58563,Entire home/apt,95,31,200,2022-10-03,1.83,2,286,2,
2332992,Luxueux LOFT Vieux Montreal,11916402,Loft,,Ville-Marie,45.49893,-73.55658,Entire home/apt,99,31,21,2022-09-25,0.19,3,100,3,
2338432,Loft On The Main-Heart Of Montreal Downtown,11943082,We Rent For You,,Le Plateau-Mont-Royal,45.51391,-73.57071,Entire home/apt,202,1,25,2022-08-22,0.25,19,66,4,267551
2339145,Studio Downtown Montreal,11943082,We Rent For You,,Le Plateau-Mont-Royal,45.51244,-73.57257,Entire home/apt,202,1,21,2022-08-22,0.21,19,50,4,267551
2356108,Contemporary Loft in the Old Montreal Second Floor,11916402,Loft,,Ville-Marie,45.50041,-73.55637,Entire home/apt,90,31,65,2023-01-09,0.60,3,68,6,
2947565,Condo-Centre Ville-Meublé-Garage,15047222,Abdel,,Le Sud-Ouest,45.49555,-73.56146,Entire home/apt,100,365,0,,,1,365,0,
2357303,sunny condo in the Plateau Mt Royal,12038788,Marilyn,,Le Plateau-Mont-Royal,45.52499,-73.58691,Entire home/apt,80,31,30,2022-09-18,0.27,1,172,2,
2357471,Appartement style condo de 3 1/2,5054644,Denis,,Rosemont-La Petite-Patrie,45.56722,-73.577,Entire home/apt,99,2,22,2022-11-12,0.26,2,264,13,257530
3710350,"Spacious home on 2 levels, 3 bedrooms, 2 bath",18887987,Synnove And Sean,,Ville-Marie,45.51768,-73.56383,Entire home/apt,288,2,67,2023-04-10,4.95,1,247,61,309323
3731719,Cozy house II T-Downstairs BR,18734308,Ramona,,Villeray-Saint-Michel-Parc-Extension,45.53132,-73.63958,Private room,40,32,0,,,3,88,0,
3739416,"5 bdr fully furnished apt, parking",4462156,Florence Et France,,Le Sud-Ouest,45.44876,-73.5944,Entire home/apt,145,31,4,2019-12-22,0.04,8,288,0,
2950074,"GREAT CONDO, HEART OF DOWNTOWN MTL",5611607,Ones,,Ville-Marie,45.5154,-73.55641,Entire home/apt,90,31,4,2014-08-18,0.04,2,0,0,
2968164,2 minutes from Metro Mont-Royal 2BR,15144339,Franck,,Le Plateau-Mont-Royal,45.52519580698454,-73.58537781249717,Entire home/apt,98,31,74,2021-08-11,0.69,7,149,0,
3006119,Spacious Downtown Condo,15319609,Katia,,Ville-Marie,45.48868,-73.58208,Entire home/apt,124,1,281,2023-03-28,2.59,1,27,52,312710
3768433,Centre-Ville Village (quartier gai),19279996,Michel,,Ville-Marie,45.52055,-73.55177,Entire home/apt,150,60,14,2023-01-08,0.15,1,197,2,
3775100,Centre ville de Montréal 3 chambres 1227-15Ct,15736663,Myriam,,Ville-Marie,45.51686,-73.55548,Entire home/apt,105,32,3,2022-07-23,0.03,14,77,1,
2406716,Maison métro Jean-Talon - 31 nuits,2983465,Marie,,Rosemont-La Petite-Patrie,45.53981,-73.6126,Entire home/apt,110,31,46,2022-08-19,0.42,1,31,1,
3010203,Private room in the Mile End.,15340320,Morelia,,Le Plateau-Mont-Royal,45.52198,-73.60211,Private room,48,32,26,2022-12-27,0.27,1,218,3,
3051385,The perfect pied-à-terre (chilli)!,5513779,Shelagh,,Le Sud-Ouest,45.47419,-73.56293,Entire home/apt,85,31,141,2023-02-28,1.32,3,217,3,
3073209,"Ghost Sign Suites #2,  roof deck",9828616,Lance,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46734,-73.62189,Entire home/apt,250,7,87,2023-03-04,0.81,2,227,26,294907
2407187,Terrace Saint-Hubert,12305151,Nicolas,,Le Plateau-Mont-Royal,45.52702,-73.58339,Entire home/apt,552,2,44,2022-12-03,0.46,1,242,14,304615
3089872,Room for Rent in St. Henri,15716218,Ian,,Le Sud-Ouest,45.48133,-73.5807,Private room,30,31,8,2017-07-01,0.07,1,0,0,
2415062,Luxury 2 bedrooms in the Plateau,12344579,Freddy,,Le Plateau-Mont-Royal,45.52952,-73.57389,Entire home/apt,120,31,15,2019-09-30,0.14,1,192,0,
2426058,Stylish apart for 2 to 4 in Mile- End -Min 1 month,8796008,Petit Séjour,,Le Plateau-Mont-Royal,45.52325,-73.59824,Entire home/apt,216,31,52,2023-02-28,0.49,4,281,5,
3792900,Superbe Appartement dans Ho-Ma,19474209,Sylvain,,Mercier-Hochelaga-Maisonneuve,45.55287,-73.54068,Entire home/apt,135,31,13,2022-11-27,0.12,1,253,2,
3792946,Petite-Italie Easy Parking EcoDesign #2,8024983,Julie (Habitats Julie Et David),,Rosemont-La Petite-Patrie,45.540682533894376,-73.6054016442215,Entire home/apt,137,1,608,2023-03-22,6.31,6,285,86,274201
3873703,1 Bedroom VIP apartment at Europea - 941,387422,Service,,Ville-Marie,45.50534,-73.55804,Entire home/apt,107,90,0,,,21,364,0,
3875760,"2 beds (1 bdr plus den ), Near Metro, McGill, etc",10513979,Amanda,,Ville-Marie,45.51219,-73.56809,Entire home/apt,108,235,0,,,4,226,0,
3931365,Charming Loft in Montreal's Little Italy,5531406,Sal,,Rosemont-La Petite-Patrie,45.53442,-73.61509,Entire home/apt,121,2,160,2023-02-19,1.72,1,246,1,307255
3975909,Beautiful appartement in Rosemont,2839024,Hugo,,Rosemont-La Petite-Patrie,45.5352,-73.59321,Entire home/apt,90,32,19,2020-04-30,0.21,2,0,0,
3094294,Single or Double studio unit # 2H,15736663,Myriam,,Ville-Marie,45.5054,-73.56355,Entire home/apt,179,2,30,2023-02-20,0.28,14,185,10,221311
3094585,Beau et grand 4 1/2 (2 chambres),15735601,Mireille,,Verdun,45.457,-73.57302,Entire home/apt,30,360,0,,,1,365,0,
3990653,Trendy Apartment Park View - Long Term Stay,17268976,Maria,,Le Sud-Ouest,45.47334,-73.58713,Entire home/apt,267,31,93,2022-05-31,0.89,1,365,1,
2434936,Luxury Condo with indoor parking!,12445293,Jamil,,Rosemont-La Petite-Patrie,45.5356,-73.59313,Entire home/apt,90,180,4,2015-12-09,0.04,1,364,0,
2460213,Artsy Plateau Apartment with Patio,3998914,Brad & Dan,,Le Plateau-Mont-Royal,45.51998,-73.57326,Entire home/apt,140,2,653,2023-04-06,5.96,3,31,74,281282
5161890,Ville-Marie Studio #4,26419277,Mathieu,,Ville-Marie,45.52103,-73.5584,Entire home/apt,78,31,19,2022-07-10,0.20,8,0,2,
5162003,Ville-Marie Studio #6,26419277,Mathieu,,Ville-Marie,45.52099,-73.55778,Entire home/apt,86,31,28,2022-04-25,0.29,8,0,1,
5162132,Ville-Marie Studio #7,26419277,Mathieu,,Ville-Marie,45.52246,-73.55697,Entire home/apt,84,31,34,2023-03-13,0.36,8,31,11,
5162271,Ville-Marie Studio #9,26419277,Mathieu,,Ville-Marie,45.52307,-73.55761,Entire home/apt,86,31,55,2022-08-20,0.56,8,0,9,
3110141,Quiet room /w private balcony + 2 bicycles,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.492,-73.62934,Private room,27,32,115,2022-12-20,1.07,11,136,3,
3110592,Warm room with Queen sized bed + 2 bicycles,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.492,-73.6294,Private room,28,32,93,2022-11-27,0.87,11,119,2,
